#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EIF3H	RPS11	1861812	1846167	9606.ENSP00000429931	9606.ENSP00000270625	0	0	0	0	0.275	0.068	0.900	0	0.926
SRSF5	PCBP1	1858188	1848744	9606.ENSP00000377892	9606.ENSP00000305556	0	0	0	0	0.056	0.176	0.900	0.162	0.926
HNRNPH1	FUS	1853404	1844273	9606.ENSP00000349168	9606.ENSP00000254108	0	0	0	0	0.073	0.135	0.900	0.194	0.926
EIF3L	RPL10	1861248	1852496	9606.ENSP00000416892	9606.ENSP00000341730	0	0	0	0	0.230	0.125	0.900	0	0.926
RPL3	EIF4B	1852999	1845052	9606.ENSP00000346001	9606.ENSP00000262056	0	0	0	0	0.163	0.170	0.900	0.060	0.926
HSP90AB1	CFL1	1850780	1849206	9606.ENSP00000325875	9606.ENSP00000309629	0	0	0	0	0.107	0	0.900	0.244	0.926
HLA-DOB	CD74	1859473	1842160	9606.ENSP00000390020	9606.ENSP00000009530	0	0	0	0	0.237	0.065	0.900	0.089	0.926
HSP90AB1	DNAJB1	1850780	1844287	9606.ENSP00000325875	9606.ENSP00000254322	0	0	0	0	0.694	0.147	0	0.741	0.926
CDC42	ARPC3	1849707	1843162	9606.ENSP00000314458	9606.ENSP00000228825	0	0	0	0	0.054	0	0.900	0.286	0.926
HSP90AA1	DYNLL1	1851814	1843632	9606.ENSP00000335153	9606.ENSP00000242577	0	0	0	0	0.111	0	0.900	0.237	0.926
HLA-DMB	HLA-DPA1	1860123	1859729	9606.ENSP00000398890	9606.ENSP00000393566	0	0	0	0.688	0.232	0	0.900	0.305	0.926
LDHA	JUN	1862289	1855436	9606.ENSP00000445175	9606.ENSP00000360266	0	0	0	0	0	0.067	0.900	0.276	0.926
TPT1	RPSA	1861891	1853012	9606.ENSP00000431872	9606.ENSP00000346067	0	0	0	0	0.918	0	0	0.132	0.926
LYN	RAC1	1861765	1853302	9606.ENSP00000428924	9606.ENSP00000348461	0	0	0	0	0.053	0.170	0.900	0.172	0.926
PPP2R5C	FYN	1860968	1853081	9606.ENSP00000412324	9606.ENSP00000346671	0	0	0	0	0.224	0.098	0.900	0.070	0.926
EIF3H	RPL34	1861812	1858216	9606.ENSP00000429931	9606.ENSP00000378160	0	0	0	0	0.291	0	0.900	0	0.926
EIF3L	RPL35A	1861248	1859718	9606.ENSP00000416892	9606.ENSP00000393393	0	0	0	0	0.200	0	0.900	0.154	0.926
EIF4B	RPL6	1845052	1842405	9606.ENSP00000262056	9606.ENSP00000202773	0	0	0	0	0.146	0.119	0.900	0.142	0.926
GBP2	IFI6	1855261	1852601	9606.ENSP00000359497	9606.ENSP00000342513	0	0	0	0	0.086	0	0.900	0.259	0.926
RPS27L	SEC61B	1851302	1842987	9606.ENSP00000331019	9606.ENSP00000223641	0	0	0	0	0.262	0	0.900	0.080	0.926
PABPC1	RPL8	1849591	1845175	9606.ENSP00000313007	9606.ENSP00000262584	0	0	0	0	0.221	0	0.900	0.115	0.925
IL2RG	CD3D	1856061	1848206	9606.ENSP00000363318	9606.ENSP00000300692	0	0	0	0	0.099	0	0.900	0.236	0.925
UQCRB	COX7C	1847046	1843871	9606.ENSP00000287022	9606.ENSP00000247655	0	0	0	0	0.831	0.445	0	0.266	0.925
RHOA	RAC2	1860210	1843949	9606.ENSP00000400175	9606.ENSP00000249071	0	0	0.513	0.956	0.118	0.172	0.900	0.863	0.925
PPBP	TGFB1	1847664	1842869	9606.ENSP00000296028	9606.ENSP00000221930	0	0	0	0	0	0	0.900	0.290	0.925
ATP5G2	ATP5I	1858187	1848800	9606.ENSP00000377878	9606.ENSP00000306003	0	0	0	0	0.198	0	0.900	0.143	0.925
CFL1	PFN1	1849206	1843040	9606.ENSP00000309629	9606.ENSP00000225655	0	0	0	0	0.502	0.492	0	0.727	0.925
B2M	CD3G	1862817	1861876	9606.ENSP00000452780	9606.ENSP00000431445	0	0	0	0	0.057	0	0.900	0.275	0.925
EIF4A2	RPS23	1850828	1847772	9606.ENSP00000326381	9606.ENSP00000296674	0	0	0	0	0.123	0	0.900	0.214	0.925
STAT1	IRF7	1854113	1851145	9606.ENSP00000354394	9606.ENSP00000329411	0	0	0	0	0.565	0	0	0.833	0.925
RHOH	HMHA1	1857435	1849901	9606.ENSP00000371219	9606.ENSP00000316772	0	0	0	0	0.055	0.179	0.900	0.148	0.925
CD2	CD48	1855033	1854716	9606.ENSP00000358490	9606.ENSP00000357025	0	0	0	0	0.414	0.360	0	0.818	0.925
RPL27A	EIF4A2	1853001	1850828	9606.ENSP00000346015	9606.ENSP00000326381	0	0	0	0	0.181	0	0.900	0.168	0.925
HLA-DPB1	CD44	1860705	1860096	9606.ENSP00000408146	9606.ENSP00000398632	0	0	0	0	0.051	0	0.900	0.277	0.925
RPL35A	EIF4A2	1859718	1850828	9606.ENSP00000393393	9606.ENSP00000326381	0	0	0	0	0.181	0.095	0.900	0.114	0.925
RPS25	EIF3K	1861989	1843908	9606.ENSP00000435096	9606.ENSP00000248342	0	0	0	0	0.289	0	0.900	0	0.925
LYN	HCK	1861765	1856392	9606.ENSP00000428924	9606.ENSP00000365012	0	0	0	0.979	0.274	0	0.900	0.823	0.925
EEF2	RPL29	1849021	1847471	9606.ENSP00000307940	9606.ENSP00000294189	0	0	0	0	0.158	0	0.900	0.183	0.925
HLA-E	CD160	1856531	1843432	9606.ENSP00000365817	9606.ENSP00000235933	0	0	0	0	0	0	0.900	0.284	0.925
RPL35A	PABPC1	1859718	1849591	9606.ENSP00000393393	9606.ENSP00000313007	0	0	0	0	0.192	0.121	0.900	0.076	0.925
STMN1	TUBA4A	1860849	1843912	9606.ENSP00000410452	9606.ENSP00000248437	0	0	0	0	0	0	0.900	0.289	0.925
PSMA7	RBX1	1855365	1842568	9606.ENSP00000359910	9606.ENSP00000216225	0	0	0	0	0.253	0	0.900	0.087	0.925
RPL34	EIF3F	1858216	1849251	9606.ENSP00000378160	9606.ENSP00000310040	0	0	0	0	0.284	0	0.900	0	0.925
RPS21	EIF3F	1852991	1849251	9606.ENSP00000345957	9606.ENSP00000310040	0	0	0	0	0.284	0	0.900	0	0.925
RPS29	EIF3G	1858354	1844198	9606.ENSP00000379339	9606.ENSP00000253108	0	0	0	0	0.268	0	0.900	0.064	0.925
YWHAB	RAP1B	1848151	1844015	9606.ENSP00000300161	9606.ENSP00000250559	0	0	0	0	0.106	0.184	0.900	0.095	0.925
YBX1	HNRNPH1	1855704	1853404	9606.ENSP00000361626	9606.ENSP00000349168	0	0	0	0	0.054	0	0.900	0.271	0.925
EIF3H	RPS27	1861812	1854822	9606.ENSP00000429931	9606.ENSP00000357555	0	0	0	0	0.266	0	0.900	0.064	0.925
RPL37	EIF3E	1846368	1842805	9606.ENSP00000274242	9606.ENSP00000220849	0	0	0	0	0.220	0	0.900	0.123	0.925
NPM1	H2AFZ	1847808	1847723	9606.ENSP00000296930	9606.ENSP00000296417	0	0	0	0	0.218	0	0.900	0.126	0.925
HSP90AA1	HSP90B1	1851814	1848102	9606.ENSP00000335153	9606.ENSP00000299767	0	0	0.527	0.833	0.378	0.295	0.800	0.861	0.925
SERPINA1	CFD	1853254	1851434	9606.ENSP00000348068	9606.ENSP00000332139	0.074	0	0	0	0.044	0.170	0.900	0.140	0.925
MT-CO3	MT-ND5	1854274	1854223	9606.ENSP00000354982	9606.ENSP00000354813	0	0	0	0	0.140	0.065	0.435	0.855	0.925
RPS23	EIF3K	1847772	1843908	9606.ENSP00000296674	9606.ENSP00000248342	0	0	0	0	0.242	0	0.900	0.093	0.925
JUN	JUND	1855436	1844164	9606.ENSP00000360266	9606.ENSP00000252818	0	0	0	0.934	0.160	0.132	0.900	0.917	0.925
EIF3L	RPL36	1861248	1844136	9606.ENSP00000416892	9606.ENSP00000252543	0	0	0	0	0.288	0	0.900	0	0.925
EIF3H	RPS15A	1861812	1850066	9606.ENSP00000429931	9606.ENSP00000318646	0	0	0	0	0.284	0	0.900	0	0.925
HSP90B1	HSPA8	1848102	1843112	9606.ENSP00000299767	9606.ENSP00000227378	0	0	0	0	0.459	0.421	0	0.779	0.925
EIF3H	RPLP2	1861812	1850446	9606.ENSP00000429931	9606.ENSP00000322419	0	0	0	0	0.245	0	0.900	0.086	0.925
MYC	ZFP36L1	1856789	1851991	9606.ENSP00000367207	9606.ENSP00000337386	0	0	0	0	0.055	0	0.900	0.277	0.925
EIF3H	RPS12	1861812	1843234	9606.ENSP00000429931	9606.ENSP00000230050	0	0	0	0	0.264	0	0.900	0.068	0.925
EIF3L	RPS2	1861248	1852518	9606.ENSP00000416892	9606.ENSP00000341885	0	0	0	0	0.286	0	0.900	0	0.925
RPS20	EIF3F	1861789	1849251	9606.ENSP00000429374	9606.ENSP00000310040	0	0	0	0	0.280	0	0.900	0	0.925
RHOB	RAC2	1846239	1843949	9606.ENSP00000272233	9606.ENSP00000249071	0	0	0.512	0.954	0.118	0.172	0.900	0.705	0.924
EIF3L	RPS6	1861248	1857216	9606.ENSP00000416892	9606.ENSP00000369757	0	0	0	0	0.277	0	0.900	0	0.924
RPL9	PABPC1	1853003	1849591	9606.ENSP00000346022	9606.ENSP00000313007	0	0	0	0	0.186	0	0.900	0.147	0.924
EIF3G	RPS12	1844198	1843234	9606.ENSP00000253108	9606.ENSP00000230050	0	0	0	0	0.257	0	0.900	0.065	0.924
RPL41	RPL28	1861501	1860280	9606.ENSP00000420821	9606.ENSP00000401450	0	0	0	0	0	0	0.900	0.277	0.924
EIF3L	RPS10	1861248	1853151	9606.ENSP00000416892	9606.ENSP00000347271	0	0	0	0	0.275	0	0.900	0	0.924
HMHA1	RHOB	1849901	1846239	9606.ENSP00000316772	9606.ENSP00000272233	0	0	0	0	0.042	0.179	0.900	0.148	0.924
RPS11	EIF3E	1846167	1842805	9606.ENSP00000270625	9606.ENSP00000220849	0	0	0	0	0.252	0	0.900	0.065	0.924
HLA-DRA	IRF8	1858295	1846028	9606.ENSP00000378786	9606.ENSP00000268638	0	0	0	0	0.094	0	0.900	0.231	0.924
EIF3H	RPS10	1861812	1853151	9606.ENSP00000429931	9606.ENSP00000347271	0	0	0	0	0.265	0	0.900	0.056	0.924
RPS2	EIF3K	1852518	1843908	9606.ENSP00000341885	9606.ENSP00000248342	0	0	0	0	0.267	0	0.900	0.057	0.924
PPBP	CCR7	1847664	1843829	9606.ENSP00000296028	9606.ENSP00000246657	0	0	0	0	0	0	0.900	0.277	0.924
EIF4B	RPL18A	1845052	1842894	9606.ENSP00000262056	9606.ENSP00000222247	0	0	0	0	0.104	0.170	0.900	0.103	0.924
SNX2	VAMP8	1857048	1845428	9606.ENSP00000368831	9606.ENSP00000263864	0	0	0	0	0.073	0.106	0.900	0.200	0.924
RHOA	ITGB2	1860210	1848511	9606.ENSP00000400175	9606.ENSP00000303242	0	0	0	0	0.056	0	0.900	0.264	0.924
CTSC	CTSZ	1843108	1842640	9606.ENSP00000227266	9606.ENSP00000217131	0	0	0.313	0.748	0.062	0	0.900	0.671	0.924
RPL7	EIF4B	1852251	1845052	9606.ENSP00000339795	9606.ENSP00000262056	0	0	0	0	0.119	0.169	0.900	0.093	0.924
RPL35A	EIF3G	1859718	1844198	9606.ENSP00000393393	9606.ENSP00000253108	0	0	0	0	0.250	0	0.900	0.074	0.924
MEF2C	CDC42	1852378	1849707	9606.ENSP00000340874	9606.ENSP00000314458	0	0	0	0	0.053	0.064	0.900	0.244	0.924
HLA-A	LCK	1856558	1852042	9606.ENSP00000366005	9606.ENSP00000337825	0	0	0	0	0	0	0.900	0.279	0.924
CD3G	LAT	1861876	1858298	9606.ENSP00000431445	9606.ENSP00000378845	0	0	0	0	0.209	0	0.900	0.120	0.924
RPL9	EEF1B2	1853003	1843444	9606.ENSP00000346022	9606.ENSP00000236957	0	0	0	0	0.923	0	0	0.053	0.924
RPS26	EEF2	1853363	1849021	9606.ENSP00000348849	9606.ENSP00000307940	0	0	0	0	0.235	0	0.900	0.088	0.924
RPL39	EIF3G	1854349	1844198	9606.ENSP00000355315	9606.ENSP00000253108	0	0	0	0	0.278	0	0.900	0	0.924
IL1B	CCL3	1845335	1843010	9606.ENSP00000263341	9606.ENSP00000225245	0	0	0	0	0.548	0	0	0.840	0.924
UBB	BIRC3	1848662	1845359	9606.ENSP00000304697	9606.ENSP00000263464	0	0	0	0	0.054	0.197	0.900	0.126	0.924
RPS18	EIF4A2	1859702	1850828	9606.ENSP00000393241	9606.ENSP00000326381	0	0	0	0	0.109	0.100	0.900	0.172	0.924
HMHA1	RHOC	1849901	1846972	9606.ENSP00000316772	9606.ENSP00000285735	0	0	0	0	0.042	0.179	0.900	0.148	0.924
RNF130	RBX1	1861825	1842568	9606.ENSP00000430237	9606.ENSP00000216225	0	0	0	0	0.052	0	0.900	0.269	0.924
EIF3L	RPS27A	1861248	1846244	9606.ENSP00000416892	9606.ENSP00000272317	0	0	0	0	0.228	0.097	0.900	0	0.924
RPL13A	EIF3E	1857955	1842805	9606.ENSP00000375730	9606.ENSP00000220849	0	0	0	0	0.263	0	0.900	0.058	0.924
RPS29	SEC61B	1858354	1842987	9606.ENSP00000379339	9606.ENSP00000223641	0	0	0	0	0.279	0	0.900	0	0.924
HLA-DRA	HLA-E	1858295	1856531	9606.ENSP00000378786	9606.ENSP00000365817	0	0	0	0	0	0	0.900	0.277	0.924
RPS28	EIF3F	1864786	1849251	9606.ENSP00000472469	9606.ENSP00000310040	0	0	0	0	0.242	0	0.900	0.089	0.924
EIF3F	RPL29	1849251	1847471	9606.ENSP00000310040	9606.ENSP00000294189	0	0	0	0	0.238	0	0.900	0.091	0.924
PCBP1	DDX5	1848744	1843052	9606.ENSP00000305556	9606.ENSP00000225792	0	0	0	0	0.140	0.096	0.900	0.142	0.924
RPS15	EIF3E	1863987	1842805	9606.ENSP00000467676	9606.ENSP00000220849	0	0	0	0	0.266	0	0.900	0.050	0.924
EIF3F	RPL19	1849251	1843024	9606.ENSP00000310040	9606.ENSP00000225430	0	0	0	0	0.249	0.065	0.900	0.047	0.924
RHOG	HMHA1	1852220	1849901	9606.ENSP00000339467	9606.ENSP00000316772	0	0	0	0	0.053	0.179	0.900	0.148	0.924
PABPC1	EIF3F	1849591	1849251	9606.ENSP00000313007	9606.ENSP00000310040	0	0	0	0	0.154	0	0.900	0.175	0.924
RPL36AL	EIF3G	1853000	1844198	9606.ENSP00000346012	9606.ENSP00000253108	0	0	0	0	0.271	0	0.900	0.044	0.924
HNRNPH1	SRSF7	1853404	1850781	9606.ENSP00000349168	9606.ENSP00000325905	0	0	0	0	0.104	0	0.900	0.226	0.924
RHOC	RAC2	1846972	1843949	9606.ENSP00000285735	9606.ENSP00000249071	0	0	0.513	0.956	0.118	0.172	0.900	0.697	0.924
RPL36A	EIF3G	1860470	1844198	9606.ENSP00000404375	9606.ENSP00000253108	0	0	0	0	0.271	0	0.900	0.052	0.924
IL2RG	GZMB	1856061	1842586	9606.ENSP00000363318	9606.ENSP00000216341	0	0	0	0	0	0	0.900	0.277	0.924
CD14	LY86	1848617	1843258	9606.ENSP00000304236	9606.ENSP00000230568	0	0	0	0	0.173	0	0.900	0.161	0.924
RPL36	SEC61B	1844136	1842987	9606.ENSP00000252543	9606.ENSP00000223641	0	0	0	0	0.241	0	0.900	0.082	0.924
RPS21	SEC61B	1852991	1842987	9606.ENSP00000345957	9606.ENSP00000223641	0	0	0	0	0.269	0	0.900	0.041	0.923
AAK1	ACTR2	1859169	1856793	9606.ENSP00000386456	9606.ENSP00000367220	0	0	0	0	0.107	0.120	0.900	0.145	0.923
FYN	TYROBP	1853081	1845185	9606.ENSP00000346671	9606.ENSP00000262629	0	0	0	0	0.051	0	0.900	0.262	0.923
RPL18	EIF4A2	1862361	1850828	9606.ENSP00000447001	9606.ENSP00000326381	0	0	0	0	0.111	0.144	0.900	0.109	0.923
RPL41	RPL36A	1861501	1860470	9606.ENSP00000420821	9606.ENSP00000404375	0	0	0	0	0.205	0	0.900	0.113	0.923
HLA-DPB1	HLA-C	1860705	1856460	9606.ENSP00000408146	9606.ENSP00000365402	0	0	0	0.658	0.056	0	0.900	0.664	0.923
B2M	CD3D	1862817	1848206	9606.ENSP00000452780	9606.ENSP00000300692	0	0	0	0	0.057	0	0.900	0.254	0.923
LAT	FCER1G	1858298	1847193	9606.ENSP00000378845	9606.ENSP00000289902	0	0	0	0	0	0	0.900	0.271	0.923
HLA-C	HLA-F	1856460	1844740	9606.ENSP00000365402	9606.ENSP00000259951	0	0	0	0.974	0	0.248	0.900	0.774	0.923
RPL34	EIF3E	1858216	1842805	9606.ENSP00000378160	9606.ENSP00000220849	0	0	0	0	0.269	0	0.900	0	0.923
RPL36A	SPCS1	1860470	1843331	9606.ENSP00000404375	9606.ENSP00000233025	0	0	0	0	0.269	0	0.900	0	0.923
RPL7	EIF3G	1852251	1844198	9606.ENSP00000339795	9606.ENSP00000253108	0	0	0	0	0.267	0	0.900	0	0.923
RPS27L	EIF3K	1851302	1843908	9606.ENSP00000331019	9606.ENSP00000248342	0	0	0	0	0.223	0	0.900	0.099	0.923
HLA-A	IRF1	1856558	1843757	9606.ENSP00000366005	9606.ENSP00000245414	0	0	0	0	0.054	0	0.900	0.253	0.923
EIF3H	RPL38	1861812	1849232	9606.ENSP00000429931	9606.ENSP00000309830	0	0	0	0	0.268	0	0.900	0	0.923
RPS9	EIF3G	1848467	1844198	9606.ENSP00000302896	9606.ENSP00000253108	0	0	0	0	0.262	0	0.900	0	0.923
RPL15	SPCS1	1849166	1843331	9606.ENSP00000309334	9606.ENSP00000233025	0	0	0	0	0.214	0	0.900	0.103	0.923
SRSF5	YBX1	1858188	1855704	9606.ENSP00000377892	9606.ENSP00000361626	0.052	0	0	0	0.097	0.072	0.900	0.182	0.923
RPL28	EIF3E	1860280	1842805	9606.ENSP00000401450	9606.ENSP00000220849	0	0	0	0	0.269	0	0.900	0	0.923
RPS27	EIF3K	1854822	1843908	9606.ENSP00000357555	9606.ENSP00000248342	0	0	0	0	0.262	0	0.900	0.051	0.923
RPL41	RPL7	1861501	1852251	9606.ENSP00000420821	9606.ENSP00000339795	0	0	0	0	0.134	0	0.900	0.188	0.923
IFITM2	GBP2	1858764	1855261	9606.ENSP00000382714	9606.ENSP00000359497	0	0	0	0	0.123	0	0.900	0.193	0.923
RPS4Y1	EIF3K	1844020	1843908	9606.ENSP00000250784	9606.ENSP00000248342	0	0	0	0	0.266	0	0.900	0	0.923
RPL39	EEF2	1854349	1849021	9606.ENSP00000355315	9606.ENSP00000307940	0	0	0	0	0.181	0	0.900	0.146	0.923
RPL7A	SEC61B	1855599	1842987	9606.ENSP00000361076	9606.ENSP00000223641	0	0	0	0	0.194	0	0.900	0.125	0.923
PABPC1	RPS4Y1	1849591	1844020	9606.ENSP00000313007	9606.ENSP00000250784	0	0	0	0	0.205	0.071	0.900	0.086	0.923
SEC61G	RPS16	1852468	1844060	9606.ENSP00000341538	9606.ENSP00000251453	0	0	0	0	0.264	0	0.900	0	0.923
EIF4B	RPS5	1845052	1842374	9606.ENSP00000262056	9606.ENSP00000196551	0	0	0	0	0.188	0	0.900	0.136	0.923
IFI30	IRF8	1858992	1846028	9606.ENSP00000384886	9606.ENSP00000268638	0	0	0	0	0.137	0	0.900	0.181	0.923
RPL27	SPCS1	1844249	1843331	9606.ENSP00000253788	9606.ENSP00000233025	0	0	0	0	0.267	0	0.900	0	0.923
RPS28	EIF3E	1864786	1842805	9606.ENSP00000472469	9606.ENSP00000220849	0	0	0	0	0.096	0.195	0.900	0.074	0.923
ACTG1	MYL12B	1851354	1843461	9606.ENSP00000331514	9606.ENSP00000237500	0	0	0	0	0.068	0.292	0.800	0.486	0.923
CDC42	RHOB	1849707	1846239	9606.ENSP00000314458	9606.ENSP00000272233	0	0	0	0.951	0.118	0.170	0.900	0.812	0.923
TALDO1	GAPDH	1850327	1843185	9606.ENSP00000321259	9606.ENSP00000229239	0.048	0	0	0	0.143	0	0.826	0.522	0.923
RPL11	SEC61G	1856140	1852468	9606.ENSP00000363676	9606.ENSP00000341538	0	0	0	0	0.267	0	0.900	0	0.923
EIF4A2	RPS12	1850828	1843234	9606.ENSP00000326381	9606.ENSP00000230050	0	0	0	0	0.119	0.105	0.900	0.149	0.923
RHOA	CDC42	1860210	1849707	9606.ENSP00000400175	9606.ENSP00000314458	0	0	0	0.957	0.118	0.170	0.900	0.979	0.923
RPS28	SEC61G	1864786	1852468	9606.ENSP00000472469	9606.ENSP00000341538	0	0	0	0	0.270	0	0.900	0	0.923
ARPC5	RAC1	1853912	1853302	9606.ENSP00000352918	9606.ENSP00000348461	0	0	0	0	0.055	0.044	0.900	0.256	0.923
UBA52	SPCS1	1859324	1843331	9606.ENSP00000388107	9606.ENSP00000233025	0	0	0	0	0.269	0	0.900	0	0.923
EIF3H	RPL23	1861812	1858184	9606.ENSP00000429931	9606.ENSP00000377865	0	0	0	0	0.268	0	0.900	0	0.923
CD3D	IL2RB	1848206	1842567	9606.ENSP00000300692	9606.ENSP00000216223	0	0	0	0	0.157	0	0.900	0.169	0.923
HLA-DPB1	HLA-B	1860705	1860141	9606.ENSP00000408146	9606.ENSP00000399168	0	0	0	0.679	0.056	0	0.900	0.716	0.923
RPS7	EIF3G	1852173	1844198	9606.ENSP00000339095	9606.ENSP00000253108	0	0	0	0	0.260	0.053	0.900	0	0.923
LCK	PRKCB	1852042	1848723	9606.ENSP00000337825	9606.ENSP00000305355	0	0	0	0.630	0.137	0.107	0.900	0.252	0.923
RPL22	SEC61B	1853014	1842987	9606.ENSP00000346088	9606.ENSP00000223641	0	0	0	0	0.227	0	0.900	0.085	0.923
RPLP0	EIF4B	1852166	1845052	9606.ENSP00000339027	9606.ENSP00000262056	0	0	0	0	0.218	0	0.900	0.096	0.923
CDC42	RHOC	1849707	1846972	9606.ENSP00000314458	9606.ENSP00000285735	0	0	0	0.955	0.118	0.170	0.900	0.812	0.923
TPT1	RPL13	1861891	1849017	9606.ENSP00000431872	9606.ENSP00000307889	0	0	0	0	0.917	0	0	0.110	0.923
RPL12	EIF4A2	1854209	1850828	9606.ENSP00000354739	9606.ENSP00000326381	0	0	0	0	0.143	0	0.900	0.164	0.922
CTSA	CTSD	1855691	1843439	9606.ENSP00000361562	9606.ENSP00000236671	0	0	0	0	0.532	0.574	0	0.642	0.922
FUS	DDX5	1844273	1843052	9606.ENSP00000254108	9606.ENSP00000225792	0	0	0	0	0.054	0.135	0.900	0.165	0.922
HLA-DRA	HLA-A	1858295	1856558	9606.ENSP00000378786	9606.ENSP00000366005	0	0	0	0.651	0.047	0.109	0.900	0.486	0.922
LAT	CD3D	1858298	1848206	9606.ENSP00000378845	9606.ENSP00000300692	0	0	0	0	0.180	0	0.900	0.126	0.922
FAU	RPL41	1861888	1861501	9606.ENSP00000431822	9606.ENSP00000420821	0	0	0	0	0.602	0.800	0	0.100	0.922
EIF3F	RPL38	1849251	1849232	9606.ENSP00000310040	9606.ENSP00000309830	0	0	0	0	0.228	0	0.900	0.082	0.922
RPL41	RPL22	1861501	1853014	9606.ENSP00000420821	9606.ENSP00000346088	0	0	0	0	0.121	0	0.900	0.190	0.922
TCF7	H2AFZ	1852316	1847723	9606.ENSP00000340347	9606.ENSP00000296417	0	0	0	0	0.047	0.173	0.900	0.134	0.922
ETS1	JAK1	1858032	1852670	9606.ENSP00000376436	9606.ENSP00000343204	0	0	0	0	0.150	0	0.900	0.161	0.922
EIF3H	RPS14	1861812	1849373	9606.ENSP00000429931	9606.ENSP00000311028	0	0	0	0	0.247	0	0.900	0.049	0.922
JUN	MT2A	1855436	1843749	9606.ENSP00000360266	9606.ENSP00000245185	0	0	0	0	0	0	0.900	0.254	0.922
HNRNPA3	YBX1	1858016	1855704	9606.ENSP00000376309	9606.ENSP00000361626	0.052	0	0	0	0.102	0.072	0.900	0.172	0.922
LTB	TNFSF13B	1860851	1856399	9606.ENSP00000410481	9606.ENSP00000365048	0	0	0	0	0.055	0	0.900	0.246	0.922
ACTR2	UBC	1856793	1852861	9606.ENSP00000367220	9606.ENSP00000344818	0	0	0	0	0	0.186	0.900	0.127	0.922
JUND	TIMP1	1844164	1842705	9606.ENSP00000252818	9606.ENSP00000218388	0	0	0	0	0	0	0.900	0.253	0.922
UBA52	EIF4A2	1859324	1850828	9606.ENSP00000388107	9606.ENSP00000326381	0	0	0	0	0.094	0.119	0.900	0.142	0.922
RPL12	EIF4B	1854209	1845052	9606.ENSP00000354739	9606.ENSP00000262056	0	0	0	0	0.231	0	0.900	0.067	0.922
RPS20	SEC61B	1861789	1842987	9606.ENSP00000429374	9606.ENSP00000223641	0	0	0	0	0.261	0	0.900	0	0.922
RPL17	SEC11A	1863674	1846006	9606.ENSP00000462023	9606.ENSP00000268220	0	0	0	0	0.206	0	0.900	0.098	0.922
NACA	RPL13A	1862475	1857955	9606.ENSP00000448035	9606.ENSP00000375730	0	0	0	0	0.917	0.071	0	0.074	0.922
RPL34	EEF1A1	1858216	1851211	9606.ENSP00000378160	9606.ENSP00000330054	0.059	0	0	0	0.215	0	0.900	0.071	0.922
UBA52	REL	1859324	1847519	9606.ENSP00000388107	9606.ENSP00000295025	0	0	0	0	0	0.167	0.900	0.147	0.922
FUS	HSPA8	1844273	1843112	9606.ENSP00000254108	9606.ENSP00000227378	0	0	0	0	0.053	0.135	0.900	0.160	0.922
CSF3R	JAK1	1855831	1852670	9606.ENSP00000362195	9606.ENSP00000343204	0	0	0	0	0	0.360	0.800	0.442	0.922
UBA52	TCEB2	1859324	1845114	9606.ENSP00000388107	9606.ENSP00000262306	0	0	0	0	0.197	0	0.900	0.112	0.922
RPS27L	EEF2	1851302	1849021	9606.ENSP00000331019	9606.ENSP00000307940	0	0	0	0	0.249	0	0.900	0.049	0.922
EIF3L	RPL37	1861248	1846368	9606.ENSP00000416892	9606.ENSP00000274242	0	0	0	0	0.256	0	0.900	0	0.922
PABPC1	RPS5	1849591	1842374	9606.ENSP00000313007	9606.ENSP00000196551	0	0	0	0	0.169	0	0.900	0.146	0.922
RPS9	EIF3K	1848467	1843908	9606.ENSP00000302896	9606.ENSP00000248342	0	0	0	0	0.253	0	0.900	0	0.922
RPS25	EIF3H	1861989	1861812	9606.ENSP00000435096	9606.ENSP00000429931	0	0	0	0	0.260	0	0.900	0	0.922
RPS7	EIF3K	1852173	1843908	9606.ENSP00000339095	9606.ENSP00000248342	0	0	0	0	0.258	0	0.900	0	0.922
IFI30	GBP2	1858992	1855261	9606.ENSP00000384886	9606.ENSP00000359497	0	0	0	0	0.107	0	0.900	0.200	0.922
SRSF3	YBX1	1855976	1855704	9606.ENSP00000362820	9606.ENSP00000361626	0	0	0	0	0.050	0	0.900	0.250	0.922
KLRF1	CLEC2B	1846637	1843142	9606.ENSP00000279544	9606.ENSP00000228438	0	0	0	0.745	0	0	0.900	0.890	0.922
EIF3L	RPL18A	1861248	1842894	9606.ENSP00000416892	9606.ENSP00000222247	0	0	0	0	0.253	0	0.900	0.045	0.922
HLA-DPB1	HLA-DMB	1860705	1860123	9606.ENSP00000408146	9606.ENSP00000398890	0	0	0	0.710	0.155	0	0.900	0.435	0.922
RPS27A	EIF3G	1846244	1844198	9606.ENSP00000272317	9606.ENSP00000253108	0	0	0	0	0.257	0	0.900	0.042	0.922
EIF3H	RPLP1	1861812	1853006	9606.ENSP00000429931	9606.ENSP00000346037	0	0	0	0	0.258	0	0.900	0	0.922
EIF3L	RPL7A	1861248	1855599	9606.ENSP00000416892	9606.ENSP00000361076	0	0	0	0	0.261	0	0.900	0	0.922
